ConsultantID,Title,ProjectID,ProjectName,BusinessUnit,TotalHours,FirstWorked,LastWorked
22,Partner,29,Future-proofed intangible neural-net,Healthcare,132.37,2022-11-02 20:10:29.968939,2022-11-23 19:19:47.479804
22,Partner,116,Cross-platform mobile framework,Energy,122.01,2029-03-02 23:40:12.842246,2029-04-03 10:39:33.833991
22,Partner,86,Customer-focused bifurcated standardization,Healthcare,121.55,2027-03-03 05:29:16.664576,2027-03-23 14:29:25.421080
22,Partner,72,Focused value-added focus group,Retail,108.39,2026-02-28 01:21:30.147165,2026-03-22 17:08:11.780359
22,Partner,8,Horizontal static installation,Healthcare,107.86,2020-10-16 14:45:29.390085,2020-11-03 02:51:38.068349
22,Partner,11,Future-proofed zero trust hub,Government,103.39,2021-01-17 07:51:15.940092,2021-01-30 06:32:01.516592
22,Partner,23,Adaptive cloud-native installation,Government,89.55,2022-05-10 13:37:40.718534,2022-06-02 13:46:15.755987
22,Partner,46,Reverse-engineered discrete application,Government,84.64,2024-03-24 16:08:25.838855,2024-04-23 16:24:01.036097
22,Partner,89,Seamless cohesive open architecture,Government,81.98,2027-06-27 18:20:43.200989,2027-07-17 06:32:11.691518
22,Partner,41,Intuitive exuding solution,Healthcare,71.62,2023-06-03 07:27:23.572148,2023-06-21 04:18:49.478229
22,Partner,49,Automated interactive alliance,Healthcare,69.6,2024-09-04 23:45:36.848342,2024-09-26 19:32:58.030302
22,Partner,77,Networked client-driven protocol,Retail,67.6,2026-08-26 23:42:05.585939,2026-09-16 09:43:13.102493
22,Partner,2,Balanced systemic firmware,Healthcare,55.25,2020-04-23 08:02:19.035041,2020-05-13 01:14:34.796118
22,Partner,63,Innovative high-level parallelism,Government,42.59,2025-05-09 19:15:36.352335,2025-05-29 00:12:29.467941
22,Partner,109,Sharable mission-critical focus group,Healthcare,36.76,2028-07-31 11:37:49.003445,2028-08-24 01:02:37.522222
22,Partner,59,Customer-focused optimal system engine,Healthcare,34.62,2025-02-19 17:15:51.790500,2025-03-07 05:48:58.600400
22,Partner,103,Phased context-sensitive knowledge base,Media & Entertainment,32.55,2028-05-18 11:09:01.740510,2028-06-04 02:53:50.356880
22,Partner,97,Optimized incremental orchestration,Retail,25.52,2027-11-29 04:38:40.998701,2027-12-20 14:44:15.001468
23,Partner,87,User-friendly bifurcated array,Government,156.16,2027-03-14 19:07:18.770060,2027-04-06 11:43:40.669642
23,Partner,40,Centralized logistical internet solution,Media & Entertainment,145.03,2023-04-14 05:49:54.148435,2023-05-02 09:42:25.249652
23,Partner,2,Balanced systemic firmware,Healthcare,142.0,2020-03-28 11:16:58.788459,2020-04-23 08:02:19.035041
23,Partner,44,Open-architected responsive array,Energy,120.57,2024-02-01 00:56:52.159766,2024-02-12 13:36:39.794029
23,Partner,50,Innovative 24 hour instruction set,Healthcare,117.15,2024-09-04 22:21:20.084324,2024-09-26 14:38:30.515441
23,Partner,8,Horizontal static installation,Healthcare,107.86,2020-10-16 14:45:29.390085,2020-11-03 02:51:38.068349
23,Partner,81,Total stable process improvement,Healthcare,96.96,2026-11-14 19:26:13.034852,2026-12-09 01:21:38.578486
23,Partner,14,Grass-roots coherent neural-net,Retail,95.83,2021-07-13 01:24:38.975670,2021-07-28 19:01:11.208352
23,Partner,97,Optimized incremental orchestration,Retail,93.4,2027-11-10 16:53:55.188402,2027-11-29 04:38:40.998701
23,Partner,31,Grass-roots fault-tolerant complexity,Retail,89.69,2022-11-28 13:32:34.083733,2022-12-23 10:54:57.252140
23,Partner,69,Managed responsive migration,Energy,75.04,2025-12-21 20:42:35.367203,2025-12-29 15:48:07.569726
23,Partner,56,Self-enabling composite knowledge base,Government,74.23,2025-01-16 15:42:25.730730,2025-02-08 20:44:43.685493
23,Partner,63,Innovative high-level parallelism,Government,42.59,2025-05-09 19:15:36.352335,2025-05-29 00:12:29.467941
23,Partner,26,Customer-focused bottom-line support,Government,38.92,2022-07-14 18:17:48.397151,2022-08-03 06:16:47.794293
23,Partner,20,Face to face executive artificial intelligence,Media & Entertainment,38.58,2021-12-20 07:39:39.623561,2022-01-11 16:01:16.785956
23,Partner,123,Visionary resilient parallelism,Retail,36.98,2029-10-19 22:14:26.652144,2029-11-15 00:56:32.179020
23,Partner,105,User-centric fresh-thinking microservice,Media & Entertainment,35.85,2028-05-26 19:12:52.359732,2028-06-06 09:39:30.781801
23,Partner,111,Stand-alone responsive portal,Retail,29.38,2028-08-06 06:16:06.443423,2028-09-03 12:25:08.455228
23,Partner,93,Decentralized discrete core,Energy,26.24,2027-08-02 14:19:04.530864,2027-08-19 21:03:05.750644
23,Partner,75,Networked full-range task-force,Media & Entertainment,25.45,2026-03-27 02:05:55.236856,2026-04-10 22:04:44.280591
23,Partner,117,Public-key actuating implementation,Retail,21.79,2029-02-19 20:07:39.083509,2029-03-10 10:14:47.523017
24,Senior Manager,46,Reverse-engineered discrete application,Government,146.27,2024-03-01 13:25:18.850558,2024-03-24 16:08:25.838855
24,Senior Manager,2,Balanced systemic firmware,Healthcare,142.0,2020-03-28 11:16:58.788459,2020-04-23 08:02:19.035041
24,Senior Manager,33,Open-architected client-driven circuit,Media & Entertainment,141.88,2022-12-04 10:02:14.066132,2022-12-22 18:54:28.356216
24,Senior Manager,99,Open-source methodical productivity,Government,128.91,2027-11-06 20:40:57.568933,2027-11-25 18:06:19.182097
24,Senior Manager,74,Future-proofed tertiary customer loyalty,Healthcare,117.58,2026-03-03 16:15:34.437807,2026-03-22 13:06:26.421323
24,Senior Manager,86,Customer-focused bifurcated standardization,Healthcare,110.15,2027-02-08 02:50:05.752188,2027-03-03 05:29:16.664576
24,Senior Manager,8,Horizontal static installation,Healthcare,107.86,2020-10-16 14:45:29.390085,2020-11-03 02:51:38.068349
24,Senior Manager,122,Public-key impactful customer loyalty,Energy,106.04,2029-09-15 02:41:14.089009,2029-10-01 21:08:29.949765
24,Senior Manager,62,Universal exuding open architecture,Government,101.66,2025-04-23 22:51:16.834706,2025-05-10 17:59:53.390490
24,Senior Manager,14,Grass-roots coherent neural-net,Retail,95.83,2021-07-13 01:24:38.975670,2021-07-28 19:01:11.208352
24,Senior Manager,68,Devolved value-added hub,Energy,90.8,2025-10-30 13:53:21.164896,2025-11-26 14:11:11.551883
24,Senior Manager,38,Reactive transitional service-desk,Healthcare,86.76,2023-04-07 04:50:59.909260,2023-05-06 01:35:15.834137
24,Senior Manager,58,Fundamental optimal instruction set,Retail,82.87,2025-01-17 07:31:09.761160,2025-02-05 03:52:23.235356
24,Senior Manager,26,Customer-focused bottom-line support,Government,38.92,2022-07-14 18:17:48.397151,2022-08-03 06:16:47.794293
24,Senior Manager,20,Face to face executive artificial intelligence,Media & Entertainment,38.58,2021-12-20 07:39:39.623561,2022-01-11 16:01:16.785956
24,Senior Manager,109,Sharable mission-critical focus group,Healthcare,36.76,2028-07-31 11:37:49.003445,2028-08-24 01:02:37.522222
24,Senior Manager,116,Cross-platform mobile framework,Energy,36.28,2029-01-31 10:05:49.315520,2029-02-16 22:34:39.106950
24,Senior Manager,105,User-centric fresh-thinking microservice,Media & Entertainment,30.18,2028-05-07 14:44:56.053227,2028-05-26 19:12:52.359732
24,Senior Manager,51,Virtual logistical hub,Government,29.62,2024-10-03 16:42:29.073839,2024-10-20 17:58:28.678214
24,Senior Manager,80,Public-key high-level function,Media & Entertainment,25.59,2026-09-27 14:57:45.165417,2026-10-19 00:12:01.882505
24,Senior Manager,92,Focused transitional approach,Energy,20.99,2027-07-18 13:26:51.342817,2027-08-07 18:07:00.299840
25,,9,Automated bottom-line generative AI,Government,159.02,2020-10-13 16:24:08.305422,2020-11-02 03:10:13.066573
25,,82,Polarised zero tolerance implementation,Healthcare,158.64,2026-12-13 19:31:08.070883,2027-01-03 12:10:34.665762
25,,79,Open-architected modular task-force,Retail,145.64,2026-08-22 04:24:52.256450,2026-09-15 00:59:00.679944
25,,64,Triple-buffered national focus group,Government,145.4,2025-05-22 01:53:23.264837,2025-06-02 03:38:04.104017
25,,59,Customer-focused optimal system engine,Healthcare,136.84,2025-01-29 14:42:38.641671,2025-02-19 17:15:51.790500
25,,41,Intuitive exuding solution,Healthcare,131.19,2023-04-02 06:17:07.722643,2023-04-20 21:12:03.048711
25,,119,Diverse motivating parallelism,Government,125.46,2029-06-29 12:52:04.514139,2029-07-23 03:07:23.097678
25,,75,Networked full-range task-force,Media & Entertainment,120.45,2026-02-10 17:19:50.152831,2026-03-05 15:09:59.662482
25,,13,Public-key content-based hardware,Government,102.07,2021-05-06 19:29:11.825925,2021-05-19 15:37:13.615612
25,,55,Focused systemic firmware,Healthcare,98.03,2024-10-23 06:44:53.172838,2024-11-17 23:42:19.343729
25,,17,Persistent leading edge software,Healthcare,95.6,2021-11-10 04:58:06.202765,2021-12-02 00:43:55.664218
25,,106,Implemented coherent middleware,Healthcare,93.86,2028-04-25 10:56:54.830986,2028-05-22 11:15:27.881243
25,,92,Focused transitional approach,Energy,89.86,2027-08-07 18:07:00.299840,2027-08-21 06:35:42.011152
25,,125,Front-line discrete workforce,Retail,88.91,2029-10-23 02:16:01.058851,2029-11-07 02:40:01.522984
25,,109,Sharable mission-critical focus group,Healthcare,85.91,2028-07-08 12:54:33.089142,2028-07-31 11:37:49.003445
25,,24,Balanced disintermediate intranet,Energy,82.82,2022-03-03 12:21:25.291087,2022-04-03 02:02:26.835957
25,,66,Fully-configurable homogeneous portal,Media & Entertainment,81.86,2025-10-30 18:30:40.241223,2025-11-22 08:34:07.738618
25,,49,Automated interactive alliance,Healthcare,80.7,2024-07-14 03:16:56.869213,2024-08-02 18:41:01.861552
25,,33,Open-architected client-driven circuit,Media & Entertainment,62.55,2022-12-22 18:54:28.356216,2023-01-13 04:54:34.290885
25,,115,Adaptive coherent customer loyalty,Retail,59.69,2028-10-19 12:40:59.398065,2028-11-07 22:16:15.992282
25,,29,Future-proofed intangible neural-net,Healthcare,55.31,2022-09-15 00:14:00.486178,2022-10-11 05:01:19.311133
25,,2,Balanced systemic firmware,Healthcare,55.25,2020-04-23 08:02:19.035041,2020-05-13 01:14:34.796118
25,,88,Polarised reciprocal workforce,Media & Entertainment,44.62,2027-04-23 08:09:57.922377,2027-05-14 23:03:05.413537
25,,100,Open-source asynchronous monitoring,Retail,43.0,2027-11-14 20:25:52.825225,2027-12-12 00:01:48.664391
25,,44,Open-architected responsive array,Energy,28.71,2023-12-26 02:18:09.921751,2024-01-11 00:29:29.230881
26,Manager,48,Team-oriented incremental flexibility,Energy,155.89,2024-06-13 22:06:40.888596,2024-07-07 12:37:39.136125
26,Manager,36,Cross-platform bottom-line analyzer,Retail,155.3,2023-03-15 00:40:10.941181,2023-04-10 13:54:21.561557
26,Manager,112,Devolved encompassing capability,Energy,147.72,2028-09-30 09:07:53.879586,2028-10-19 03:26:48.635655
26,Manager,20,Face to face executive artificial intelligence,Media & Entertainment,143.01,2021-11-10 04:58:06.202765,2021-11-27 00:09:18.648817
26,Manager,61,Upgradable mobile instruction set,Energy,141.9,2025-05-03 16:11:45.076641,2025-05-23 13:13:34.968579
26,Manager,77,Networked client-driven protocol,Retail,124.85,2026-07-30 08:35:06.558694,2026-08-26 23:42:05.585939
26,Manager,3,Monitored 24/7 system engine,Healthcare,121.95,2020-05-10 16:14:48.749377,2020-05-27 15:58:24.969074
26,Manager,54,Virtual contextually-based approach,Energy,117.85,2024-10-23 02:54:43.923775,2024-11-09 12:26:07.585543
26,Manager,34,Sharable fresh-thinking matrices,Media & Entertainment,117.43,2022-12-05 12:45:51.439065,2022-12-29 02:40:37.181113
26,Manager,23,Adaptive cloud-native installation,Government,111.17,2022-03-01 18:02:04.662443,2022-03-22 02:00:18.170999
26,Manager,28,Automated data-driven firmware,Retail,109.21,2022-09-08 12:23:37.166275,2022-09-16 13:28:06.896068
26,Manager,99,Open-source methodical productivity,Government,107.95,2027-10-14 21:46:11.230475,2027-11-06 20:40:57.568933
26,Manager,81,Total stable process improvement,Healthcare,99.92,2026-12-09 01:21:38.578486,2026-12-29 21:13:05.160959
26,Manager,60,Intuitive data-driven collaboration,Government,90.18,2025-01-22 13:36:19.688216,2025-02-01 23:07:17.222278
26,Manager,12,Reverse-engineered composite capability,Healthcare,75.74,2021-05-10 20:13:17.974828,2021-06-02 05:56:14.561465
26,Manager,95,Configurable local productivity,Healthcare,71.62,2027-07-25 00:02:29.161534,2027-08-10 09:12:30.953687
26,Manager,102,Virtual intangible matrices,Retail,69.87,2028-03-16 15:05:06.222045,2028-04-03 20:06:52.918786
26,Manager,118,Automated directional hardware,Healthcare,69.14,2029-03-23 21:17:52.105838,2029-04-14 16:51:56.766397
26,Manager,72,Focused value-added focus group,Retail,64.37,2026-02-06 14:03:48.463480,2026-02-28 01:21:30.147165
26,Manager,43,Multi-tiered systemic conglomeration,Retail,62.41,2023-11-29 18:05:59.122398,2023-12-09 09:16:48.738460
26,Manager,68,Devolved value-added hub,Energy,61.49,2025-10-18 13:29:51.986503,2025-10-30 13:53:21.164896
26,Manager,124,User-centric empowering initiative,Government,61.41,2029-09-27 23:56:11.990086,2029-10-18 05:27:24.998721
26,Manager,5,Innovative content-based interface,Government,46.34,2020-10-21 04:38:19.628873,2020-11-11 03:34:50.664895
26,Manager,89,Seamless cohesive open architecture,Government,34.79,2027-04-19 23:50:51.473563,2027-05-12 02:37:33.593214
26,Manager,107,Fundamental systematic parallelism,Healthcare,26.58,2028-06-17 06:28:38.287252,2028-07-10 23:08:07.200226
27,Senior Consultant,53,Networked heuristic architecture,Energy,159.67,2024-11-01 18:05:33.319376,2024-11-28 12:47:55.675747
27,Senior Consultant,43,Multi-tiered systemic conglomeration,Retail,154.09,2023-12-09 09:16:48.738460,2023-12-25 16:55:32.049260
27,Senior Consultant,16,Versatile encompassing local area network,Media & Entertainment,142.84,2021-10-28 19:48:03.651701,2021-11-19 11:59:57.051095
27,Senior Consultant,60,Intuitive data-driven collaboration,Government,138.25,2025-03-17 21:15:22.726218,2025-04-04 16:51:21.245176
27,Senior Consultant,29,Future-proofed intangible neural-net,Healthcare,130.08,2022-11-23 19:19:47.479804,2022-12-19 07:21:03.938150
27,Senior Consultant,47,Centralized asynchronous interface,Healthcare,129.73,2024-05-11 23:33:25.636302,2024-06-11 01:51:50.051487
27,Senior Consultant,70,Robust zero defect installation,Media & Entertainment,117.29,2025-12-25 00:58:41.231614,2026-01-13 10:09:56.072834
27,Senior Consultant,73,Distributed bottom-line concept,Government,108.89,2026-03-22 10:49:24.761837,2026-04-21 11:36:27.739907
27,Senior Consultant,35,Streamlined composite capacity,Healthcare,104.27,2023-01-20 03:39:51.980100,2023-02-10 13:38:20.885263
27,Senior Consultant,11,Future-proofed zero trust hub,Government,103.39,2021-01-17 07:51:15.940092,2021-01-30 06:32:01.516592
27,Senior Consultant,96,Innovative coherent paradigm,Retail,96.92,2027-11-05 12:18:19.017217,2027-11-23 04:55:34.151840
27,Senior Consultant,20,Face to face executive artificial intelligence,Media & Entertainment,83.53,2022-01-11 16:01:16.785956,2022-02-10 17:27:32.199582
27,Senior Consultant,118,Automated directional hardware,Healthcare,82.94,2029-05-05 16:57:08.198193,2029-06-06 17:57:45.245572
27,Senior Consultant,57,Front-line leading edge frame,Retail,74.89,2025-01-18 23:00:59.807027,2025-02-07 03:44:19.909015
27,Senior Consultant,3,Monitored 24/7 system engine,Healthcare,74.14,2020-06-11 21:59:54.575596,2020-07-05 14:21:31.741585
27,Senior Consultant,40,Centralized logistical internet solution,Media & Entertainment,61.34,2023-05-02 09:42:25.249652,2023-05-22 09:10:20.698428
27,Senior Consultant,115,Adaptive coherent customer loyalty,Retail,57.49,2028-11-30 07:53:44.786015,2028-12-17 22:44:08.864591
27,Senior Consultant,105,User-centric fresh-thinking microservice,Media & Entertainment,49.9,2028-06-06 09:39:30.781801,2028-06-19 08:30:57.717110
27,Senior Consultant,5,Innovative content-based interface,Government,46.34,2020-10-21 04:38:19.628873,2020-11-11 03:34:50.664895
27,Senior Consultant,88,Polarised reciprocal workforce,Media & Entertainment,41.95,2027-05-14 23:03:05.413537,2027-05-29 18:40:08.628236
27,Senior Consultant,26,Customer-focused bottom-line support,Government,38.92,2022-07-14 18:17:48.397151,2022-08-03 06:16:47.794293
27,Senior Consultant,122,Public-key impactful customer loyalty,Energy,37.06,2029-10-22 08:56:43.263546,2029-11-23 04:06:50.624151
27,Senior Consultant,65,Robust tertiary collaboration,Retail,33.3,2025-08-12 07:58:33.786976,2025-09-01 03:14:06.603670
27,Senior Consultant,110,Realigned neutral service-desk,Energy,32.01,2028-08-05 15:27:46.335214,2028-08-27 05:42:15.699531
27,Senior Consultant,83,Secured AI-powered neural-net,Retail,28.97,2027-01-19 12:10:03.964779,2027-01-29 21:19:32.901295
27,Senior Consultant,93,Decentralized discrete core,Energy,26.24,2027-08-02 14:19:04.530864,2027-08-19 21:03:05.750644
27,Senior Consultant,79,Open-architected modular task-force,Retail,22.24,2026-10-07 00:34:16.132526,2026-10-26 20:41:40.591232
27,Senior Consultant,101,Upgradable next generation task-force,Retail,21.41,2028-01-26 20:01:48.552962,2028-02-19 23:15:53.004209
28,Manager,91,Profit-focused secondary leverage,Healthcare,153.32,2027-07-27 19:31:40.507910,2027-08-18 19:52:52.337644
28,Manager,122,Public-key impactful customer loyalty,Energy,144.89,2029-10-01 21:08:29.949765,2029-10-22 08:56:43.263546
28,Manager,33,Open-architected client-driven circuit,Media & Entertainment,141.88,2022-12-04 10:02:14.066132,2022-12-22 18:54:28.356216
28,Manager,37,Streamlined real-time intranet,Healthcare,141.18,2023-04-08 04:57:11.977679,2023-04-30 11:00:27.417817
28,Manager,9,Automated bottom-line generative AI,Government,131.92,2020-11-02 03:10:13.066573,2020-11-28 01:11:26.926920
28,Manager,86,Customer-focused bifurcated standardization,Healthcare,121.55,2027-03-03 05:29:16.664576,2027-03-23 14:29:25.421080
