_rowid,DeliverableID,TitleID,PlannedHours,created_at
2622,437,106,97.38,2028-07-31 11:37:49.003445
2623,438,101,78.29,2028-08-01 10:01:27.838455
2624,438,102,114.13,2028-08-01 10:01:27.838455
2625,438,103,105.15,2028-08-01 10:01:27.838455
2626,438,104,105.83,2028-08-01 10:01:27.838455
2627,438,105,57.29,2028-08-01 10:01:27.838455
2628,438,106,68.65,2028-08-01 10:01:27.838455
2629,439,101,47.24,2028-08-04 16:15:54.362477
2630,439,102,75.38,2028-08-04 16:15:54.362477
2631,439,103,107.91,2028-08-04 16:15:54.362477
2632,439,104,51.72,2028-08-04 16:15:54.362477
2633,439,105,37.07,2028-08-04 16:15:54.362477
2634,439,106,62.08,2028-08-04 16:15:54.362477
2635,440,101,103.51,2028-08-05 02:17:06.950821
2636,440,102,116.36,2028-08-05 02:17:06.950821
2637,440,103,101.34,2028-08-05 02:17:06.950821
2638,440,104,84.34,2028-08-05 02:17:06.950821
2639,440,105,74.4,2028-08-05 02:17:06.950821
2640,440,106,33.61,2028-08-05 02:17:06.950821
2641,441,101,55.59,2028-08-05 15:27:46.335214
2642,441,102,82.72,2028-08-05 15:27:46.335214
2643,441,103,82.81,2028-08-05 15:27:46.335214
2644,441,104,70.12,2028-08-05 15:27:46.335214
2645,441,105,105.25,2028-08-05 15:27:46.335214
2646,441,106,53.85,2028-08-05 15:27:46.335214
2647,442,101,89.73,2028-08-06 06:16:06.443423
2648,442,102,100.56,2028-08-06 06:16:06.443423
2649,442,103,65.53,2028-08-06 06:16:06.443423
2650,442,104,88.14,2028-08-06 06:16:06.443423
2651,442,105,43.55,2028-08-06 06:16:06.443423
2652,442,106,113.94,2028-08-06 06:16:06.443423
2653,443,101,73.84,2028-08-22 14:31:13.607922
2654,443,102,109.04,2028-08-22 14:31:13.607922
2655,443,103,77.45,2028-08-22 14:31:13.607922
2656,443,104,113.69,2028-08-22 14:31:13.607922
2657,443,105,73.54,2028-08-22 14:31:13.607922
2658,443,106,74.14,2028-08-22 14:31:13.607922
2659,444,101,52.23,2028-08-24 01:02:37.522222
2660,444,102,110.97,2028-08-24 01:02:37.522222
2661,444,103,111.97,2028-08-24 01:02:37.522222
2662,444,104,114.9,2028-08-24 01:02:37.522222
2663,444,105,76.82,2028-08-24 01:02:37.522222
2664,444,106,90.94,2028-08-24 01:02:37.522222
2665,445,101,113.09,2028-08-27 05:42:15.699531
2666,445,102,92.04,2028-08-27 05:42:15.699531
2667,445,103,41.44,2028-08-27 05:42:15.699531
2668,445,104,62.11,2028-08-27 05:42:15.699531
2669,445,105,83.32,2028-08-27 05:42:15.699531
2670,445,106,105.2,2028-08-27 05:42:15.699531
2671,446,101,52.03,2028-09-03 12:25:08.455228
2672,446,102,109.33,2028-09-03 12:25:08.455228
2673,446,103,67.43,2028-09-03 12:25:08.455228
2674,446,104,94.83,2028-09-03 12:25:08.455228
2675,446,105,112.65,2028-09-03 12:25:08.455228
2676,446,106,66.72,2028-09-03 12:25:08.455228
2677,447,101,111.73,2028-09-08 21:47:26.573470
2678,447,102,102.39,2028-09-08 21:47:26.573470
2679,447,103,35.92,2028-09-08 21:47:26.573470
2680,447,104,92.33,2028-09-08 21:47:26.573470
2681,447,105,81.47,2028-09-08 21:47:26.573470
2682,447,106,111.67,2028-09-08 21:47:26.573470
2683,448,101,71.24,2028-09-17 08:23:08.742599
2684,448,102,53.62,2028-09-17 08:23:08.742599
2685,448,103,51.76,2028-09-17 08:23:08.742599
2686,448,104,73.47,2028-09-17 08:23:08.742599
2687,448,105,109.81,2028-09-17 08:23:08.742599
2688,448,106,64.05,2028-09-17 08:23:08.742599
2689,449,101,64.19,2028-09-30 09:07:53.879586
2690,449,102,75.17,2028-09-30 09:07:53.879586
2691,449,103,84.46,2028-09-30 09:07:53.879586
2692,449,104,80.39,2028-09-30 09:07:53.879586
2693,449,105,73.78,2028-09-30 09:07:53.879586
2694,449,106,75.44,2028-09-30 09:07:53.879586
2695,450,101,78.76,2028-10-08 18:20:39.307527
2696,450,102,41.8,2028-10-08 18:20:39.307527
2697,450,103,98.95,2028-10-08 18:20:39.307527
2698,450,104,113.92,2028-10-08 18:20:39.307527
2699,450,105,115.26,2028-10-08 18:20:39.307527
2700,450,106,63.21,2028-10-08 18:20:39.307527
2701,451,101,75.82,2028-10-13 10:38:54.680522
2702,451,102,43.27,2028-10-13 10:38:54.680522
2703,451,103,85.05,2028-10-13 10:38:54.680522
2704,451,104,80.92,2028-10-13 10:38:54.680522
2705,451,105,94.32,2028-10-13 10:38:54.680522
2706,451,106,114.39,2028-10-13 10:38:54.680522
2707,452,101,47.14,2028-10-19 12:40:59.398065
2708,452,102,90.3,2028-10-19 12:40:59.398065
2709,452,103,30.04,2028-10-19 12:40:59.398065
2710,452,104,102.53,2028-10-19 12:40:59.398065
2711,452,105,37.13,2028-10-19 12:40:59.398065
2712,452,106,47.23,2028-10-19 12:40:59.398065
2713,453,101,116.75,2028-10-30 01:08:01.949306
2714,453,102,87.74,2028-10-30 01:08:01.949306
2715,453,103,32.11,2028-10-30 01:08:01.949306
2716,453,104,68.72,2028-10-30 01:08:01.949306
2717,453,105,108.75,2028-10-30 01:08:01.949306
2718,453,106,57.13,2028-10-30 01:08:01.949306
2719,454,101,84.54,2028-11-02 14:27:26.734423
2720,454,102,81.33,2028-11-02 14:27:26.734423
2721,454,103,34.82,2028-11-02 14:27:26.734423
2722,454,104,42.64,2028-11-02 14:27:26.734423
2723,454,105,86.03,2028-11-02 14:27:26.734423
2724,454,106,48.7,2028-11-02 14:27:26.734423
2725,455,101,105.82,2028-11-07 22:16:15.992282
2726,455,102,95.01,2028-11-07 22:16:15.992282
2727,455,103,37.02,2028-11-07 22:16:15.992282
2728,455,104,39.55,2028-11-07 22:16:15.992282
2729,455,105,74.35,2028-11-07 22:16:15.992282
2730,455,106,44.46,2028-11-07 22:16:15.992282
2731,456,101,73.87,2028-11-08 00:31:31.903745
2732,456,102,62.77,2028-11-08 00:31:31.903745
2733,456,103,87.54,2028-11-08 00:31:31.903745
2734,456,104,41.61,2028-11-08 00:31:31.903745
2735,456,105,68.73,2028-11-08 00:31:31.903745
2736,456,106,54.72,2028-11-08 00:31:31.903745
2737,457,101,77.39,2028-11-30 07:53:44.786015
2738,457,102,57.3,2028-11-30 07:53:44.786015
2739,457,103,62.63,2028-11-30 07:53:44.786015
2740,457,104,35.98,2028-11-30 07:53:44.786015
2741,457,105,119.04,2028-11-30 07:53:44.786015
2742,457,106,33.54,2028-11-30 07:53:44.786015
2743,458,101,78.03,2028-12-09 01:14:39.044944
2744,458,102,114.96,2028-12-09 01:14:39.044944
2745,458,103,65.66,2028-12-09 01:14:39.044944
2746,458,104,92.45,2028-12-09 01:14:39.044944
2747,458,105,74.04,2028-12-09 01:14:39.044944
2748,458,106,76.13,2028-12-09 01:14:39.044944
2749,459,101,72.37,2028-12-17 22:44:08.864591
2750,459,102,93.6,2028-12-17 22:44:08.864591
2751,459,103,114.66,2028-12-17 22:44:08.864591
2752,459,104,59.64,2028-12-17 22:44:08.864591
2753,459,105,33.8,2028-12-17 22:44:08.864591
2754,459,106,74.67,2028-12-17 22:44:08.864591
2755,460,101,115.12,2028-12-31 10:04:03.474077
2756,460,102,47.74,2028-12-31 10:04:03.474077
2757,460,103,108.78,2028-12-31 10:04:03.474077
2758,460,104,93.4,2028-12-31 10:04:03.474077
2759,460,105,70.85,2028-12-31 10:04:03.474077
2760,460,106,78.65,2028-12-31 10:04:03.474077
2761,461,101,37.08,2029-01-01 05:59:34.036030
2762,461,102,77.46,2029-01-01 05:59:34.036030
2763,461,103,66.25,2029-01-01 05:59:34.036030
2764,461,104,82.99,2029-01-01 05:59:34.036030
2765,461,105,38.03,2029-01-01 05:59:34.036030
2766,461,106,68.79,2029-01-01 05:59:34.036030
2767,462,101,49.51,2029-01-15 06:19:59.685551
2768,462,102,90.27,2029-01-15 06:19:59.685551
2769,462,103,117.36,2029-01-15 06:19:59.685551
2770,462,104,45.81,2029-01-15 06:19:59.685551
2771,462,105,83.74,2029-01-15 06:19:59.685551
2772,462,106,68.18,2029-01-15 06:19:59.685551
2773,463,101,48.93,2029-01-28 03:56:24.684672
2774,463,102,32.07,2029-01-28 03:56:24.684672
2775,463,103,110.71,2029-01-28 03:56:24.684672
2776,463,104,48.96,2029-01-28 03:56:24.684672
2777,463,105,50.48,2029-01-28 03:56:24.684672
2778,463,106,55.16,2029-01-28 03:56:24.684672
2779,464,101,88.03,2029-01-31 10:05:49.315520
2780,464,102,60.57,2029-01-31 10:05:49.315520
2781,464,103,93.72,2029-01-31 10:05:49.315520
2782,464,104,80.17,2029-01-31 10:05:49.315520
2783,464,105,53.04,2029-01-31 10:05:49.315520
2784,464,106,88.57,2029-01-31 10:05:49.315520
2785,465,101,69.34,2029-02-16 22:34:39.106950
2786,465,102,54.11,2029-02-16 22:34:39.106950
2787,465,103,84.36,2029-02-16 22:34:39.106950
2788,465,104,108.42,2029-02-16 22:34:39.106950
2789,465,105,119.9,2029-02-16 22:34:39.106950
2790,465,106,84.7,2029-02-16 22:34:39.106950
2791,466,101,63.05,2029-02-19 20:07:39.083509
2792,466,102,112.24,2029-02-19 20:07:39.083509
2793,466,103,63.15,2029-02-19 20:07:39.083509
2794,466,104,63.61,2029-02-19 20:07:39.083509
2795,466,105,64.52,2029-02-19 20:07:39.083509
2796,466,106,105.3,2029-02-19 20:07:39.083509
2797,467,101,60.07,2029-03-02 23:40:12.842246
2798,467,102,103.61,2029-03-02 23:40:12.842246
2799,467,103,33.45,2029-03-02 23:40:12.842246
2800,467,104,108.37,2029-03-02 23:40:12.842246
2801,467,105,76.15,2029-03-02 23:40:12.842246
2802,467,106,65.84,2029-03-02 23:40:12.842246
2803,468,101,70.21,2029-03-10 10:14:47.523017
2804,468,102,60.87,2029-03-10 10:14:47.523017
2805,468,103,42.44,2029-03-10 10:14:47.523017
2806,468,104,69.55,2029-03-10 10:14:47.523017
2807,468,105,74.67,2029-03-10 10:14:47.523017
2808,468,106,66.33,2029-03-10 10:14:47.523017
2809,469,101,37.05,2029-03-23 21:17:52.105838
2810,469,102,36.53,2029-03-23 21:17:52.105838
2811,469,103,106.53,2029-03-23 21:17:52.105838
2812,469,104,49.16,2029-03-23 21:17:52.105838
2813,469,105,90.19,2029-03-23 21:17:52.105838
2814,469,106,78.86,2029-03-23 21:17:52.105838
2815,470,101,65.43,2029-04-14 16:51:56.766397
2816,470,102,47.27,2029-04-14 16:51:56.766397
2817,470,103,35.51,2029-04-14 16:51:56.766397
2818,470,104,83.18,2029-04-14 16:51:56.766397
2819,470,105,119.03,2029-04-14 16:51:56.766397
2820,470,106,45.01,2029-04-14 16:51:56.766397
2821,471,101,52.73,2029-05-05 16:57:08.198193
2822,471,102,104.67,2029-05-05 16:57:08.198193
2823,471,103,93.35,2029-05-05 16:57:08.198193
2824,471,104,115.11,2029-05-05 16:57:08.198193
2825,471,105,66.8,2029-05-05 16:57:08.198193
2826,471,106,89.58,2029-05-05 16:57:08.198193
2827,472,101,75.71,2029-06-06 17:57:45.245572
2828,472,102,77.57,2029-06-06 17:57:45.245572
2829,472,103,102.95,2029-06-06 17:57:45.245572
2830,472,104,96.2,2029-06-06 17:57:45.245572
2831,472,105,89.74,2029-06-06 17:57:45.245572
2832,472,106,40.2,2029-06-06 17:57:45.245572
2833,473,101,111.36,2029-06-29 12:52:04.514139
2834,473,102,58.82,2029-06-29 12:52:04.514139
2835,473,103,90.32,2029-06-29 12:52:04.514139
2836,473,104,46.91,2029-06-29 12:52:04.514139
2837,473,105,86.23,2029-06-29 12:52:04.514139
2838,473,106,60.28,2029-06-29 12:52:04.514139
2839,474,101,69.42,2029-07-01 20:21:33.423429
2840,474,102,107.49,2029-07-01 20:21:33.423429
2841,474,103,80.93,2029-07-01 20:21:33.423429
2842,474,104,44.15,2029-07-01 20:21:33.423429
2843,474,105,92.16,2029-07-01 20:21:33.423429
2844,474,106,76.21,2029-07-01 20:21:33.423429
2845,475,101,32.15,2029-07-07 18:13:37.488750
2846,475,102,70.5,2029-07-07 18:13:37.488750
2847,475,103,59.94,2029-07-07 18:13:37.488750
2848,475,104,69.45,2029-07-07 18:13:37.488750
2849,475,105,53.64,2029-07-07 18:13:37.488750
2850,475,106,44.82,2029-07-07 18:13:37.488750
2851,476,101,48.01,2029-07-21 05:26:34.787708
2852,476,102,58.76,2029-07-21 05:26:34.787708
2853,476,103,83.26,2029-07-21 05:26:34.787708
2854,476,104,36.5,2029-07-21 05:26:34.787708
2855,476,105,43.27,2029-07-21 05:26:34.787708
2856,476,106,36.59,2029-07-21 05:26:34.787708
2857,477,101,90.24,2029-07-23 03:07:23.097678
2858,477,102,72.93,2029-07-23 03:07:23.097678
2859,477,103,87.81,2029-07-23 03:07:23.097678
2860,477,104,33.45,2029-07-23 03:07:23.097678
2861,477,105,85.93,2029-07-23 03:07:23.097678
2862,477,106,100.01,2029-07-23 03:07:23.097678
2863,478,101,54.97,2029-07-26 19:14:44.903438
2864,478,102,87.85,2029-07-26 19:14:44.903438
2865,478,103,92.35,2029-07-26 19:14:44.903438
2866,478,104,108.39,2029-07-26 19:14:44.903438
2867,478,105,60.81,2029-07-26 19:14:44.903438
2868,478,106,99.28,2029-07-26 19:14:44.903438
2869,479,101,82.01,2029-08-14 04:04:45.306340
2870,479,102,97.44,2029-08-14 04:04:45.306340
2871,479,103,116.82,2029-08-14 04:04:45.306340
2872,479,104,36.62,2029-08-14 04:04:45.306340
2873,479,105,34.81,2029-08-14 04:04:45.306340
2874,479,106,114.38,2029-08-14 04:04:45.306340
2875,480,101,73.42,2029-08-16 18:31:28.229724
2876,480,102,38.43,2029-08-16 18:31:28.229724
2877,480,103,99.13,2029-08-16 18:31:28.229724
2878,480,104,97.25,2029-08-16 18:31:28.229724
2879,480,105,58.05,2029-08-16 18:31:28.229724
2880,480,106,57.56,2029-08-16 18:31:28.229724
2881,481,101,32.8,2029-08-18 10:17:18.110457
2882,481,102,79.88,2029-08-18 10:17:18.110457
2883,481,103,98.58,2029-08-18 10:17:18.110457
2884,481,104,78.36,2029-08-18 10:17:18.110457
2885,481,105,105.67,2029-08-18 10:17:18.110457
2886,481,106,33.01,2029-08-18 10:17:18.110457
2887,482,101,70.25,2029-08-21 18:45:10.858973
2888,482,102,36.51,2029-08-21 18:45:10.858973
2889,482,103,115.87,2029-08-21 18:45:10.858973
2890,482,104,50.09,2029-08-21 18:45:10.858973
2891,482,105,113.01,2029-08-21 18:45:10.858973
2892,482,106,68.33,2029-08-21 18:45:10.858973
2893,483,101,97.34,2029-09-04 23:13:56.069217
2894,483,102,111.27,2029-09-04 23:13:56.069217
2895,483,103,42.57,2029-09-04 23:13:56.069217
2896,483,104,38.65,2029-09-04 23:13:56.069217
2897,483,105,68.21,2029-09-04 23:13:56.069217
2898,483,106,114.03,2029-09-04 23:13:56.069217
2899,484,101,42.7,2029-09-05 01:34:02.376161
2900,484,102,30.07,2029-09-05 01:34:02.376161
2901,484,103,102.91,2029-09-05 01:34:02.376161
2902,484,104,37.88,2029-09-05 01:34:02.376161
2903,484,105,87.05,2029-09-05 01:34:02.376161
2904,484,106,112.32,2029-09-05 01:34:02.376161
2905,485,101,44.75,2029-09-11 22:47:59.239435
2906,485,102,96.24,2029-09-11 22:47:59.239435
2907,485,103,57.11,2029-09-11 22:47:59.239435
2908,485,104,71.71,2029-09-11 22:47:59.239435
2909,485,105,83.95,2029-09-11 22:47:59.239435
2910,485,106,45.41,2029-09-11 22:47:59.239435
2911,486,101,89.61,2029-09-15 02:41:14.089009
2912,486,102,44.25,2029-09-15 02:41:14.089009
2913,486,103,91.93,2029-09-15 02:41:14.089009
2914,486,104,41.54,2029-09-15 02:41:14.089009
2915,486,105,68.28,2029-09-15 02:41:14.089009
2916,486,106,52.25,2029-09-15 02:41:14.089009
2917,487,101,64.02,2029-09-21 10:28:08.474477
2918,487,102,39.27,2029-09-21 10:28:08.474477
2919,487,103,94.71,2029-09-21 10:28:08.474477
2920,487,104,75.35,2029-09-21 10:28:08.474477
2921,487,105,93.79,2029-09-21 10:28:08.474477
2922,487,106,52.4,2029-09-21 10:28:08.474477
2923,488,101,60.24,2029-09-27 23:56:11.990086
2924,488,102,80.46,2029-09-27 23:56:11.990086
2925,488,103,38.56,2029-09-27 23:56:11.990086
2926,488,104,48.04,2029-09-27 23:56:11.990086
2927,488,105,67.21,2029-09-27 23:56:11.990086
2928,488,106,48.56,2029-09-27 23:56:11.990086
2929,489,101,74.46,2029-10-01 21:08:29.949765
2930,489,102,40.66,2029-10-01 21:08:29.949765
2931,489,103,31.23,2029-10-01 21:08:29.949765
2932,489,104,57.29,2029-10-01 21:08:29.949765
2933,489,105,92.82,2029-10-01 21:08:29.949765
2934,489,106,101.12,2029-10-01 21:08:29.949765
2935,490,101,67.9,2029-10-18 05:27:24.998721
2936,490,102,66.95,2029-10-18 05:27:24.998721
2937,490,103,50.82,2029-10-18 05:27:24.998721
2938,490,104,42.27,2029-10-18 05:27:24.998721
2939,490,105,47.7,2029-10-18 05:27:24.998721
2940,490,106,34.98,2029-10-18 05:27:24.998721
2941,491,101,61.12,2029-10-19 22:14:26.652144
2942,491,102,62.21,2029-10-19 22:14:26.652144
2943,491,103,30.76,2029-10-19 22:14:26.652144
2944,491,104,105.53,2029-10-19 22:14:26.652144
2945,491,105,32.88,2029-10-19 22:14:26.652144
2946,491,106,114.62,2029-10-19 22:14:26.652144
2947,492,101,78.92,2029-10-22 08:56:43.263546
2948,492,102,88.84,2029-10-22 08:56:43.263546
2949,492,103,64.83,2029-10-22 08:56:43.263546
2950,492,104,88.25,2029-10-22 08:56:43.263546
2951,492,105,34.03,2029-10-22 08:56:43.263546
2952,492,106,34.86,2029-10-22 08:56:43.263546
2953,493,101,69.74,2029-10-23 02:16:01.058851
2954,493,102,74.16,2029-10-23 02:16:01.058851
2955,493,103,106.39,2029-10-23 02:16:01.058851
2956,493,104,93.55,2029-10-23 02:16:01.058851
2957,493,105,74.14,2029-10-23 02:16:01.058851
2958,493,106,53.19,2029-10-23 02:16:01.058851
2959,494,101,49.9,2029-10-31 20:24:27.273448
2960,494,102,54.22,2029-10-31 20:24:27.273448
2961,494,103,102.28,2029-10-31 20:24:27.273448
2962,494,104,33.97,2029-10-31 20:24:27.273448
2963,494,105,119.29,2029-10-31 20:24:27.273448
2964,494,106,41.73,2029-10-31 20:24:27.273448
2965,495,101,67.16,2029-11-07 02:40:01.522984
2966,495,102,78.37,2029-11-07 02:40:01.522984
2967,495,103,34.44,2029-11-07 02:40:01.522984
2968,495,104,30.21,2029-11-07 02:40:01.522984
2969,495,105,52.03,2029-11-07 02:40:01.522984
2970,495,106,91.25,2029-11-07 02:40:01.522984
2971,496,101,66.99,2029-11-15 00:56:32.179020
2972,496,102,88.31,2029-11-15 00:56:32.179020
2973,496,103,94.09,2029-11-15 00:56:32.179020
2974,496,104,46.06,2029-11-15 00:56:32.179020
2975,496,105,37.16,2029-11-15 00:56:32.179020
2976,496,106,114.64,2029-11-15 00:56:32.179020
2977,497,101,45.2,2029-11-19 13:37:40.440510
2978,497,102,103.96,2029-11-19 13:37:40.440510
2979,497,103,99.23,2029-11-19 13:37:40.440510
2980,497,104,83.71,2029-11-19 13:37:40.440510
2981,497,105,60.35,2029-11-19 13:37:40.440510
2982,497,106,53.63,2029-11-19 13:37:40.440510
2983,498,101,104.84,2029-12-04 12:47:58.329784
2984,498,102,43.53,2029-12-04 12:47:58.329784
2985,498,103,33.47,2029-12-04 12:47:58.329784
2986,498,104,109.1,2029-12-04 12:47:58.329784
2987,498,105,58.34,2029-12-04 12:47:58.329784
2988,498,106,41.61,2029-12-04 12:47:58.329784
2989,499,101,70.79,2029-12-09 08:01:00.365246
2990,499,102,101.3,2029-12-09 08:01:00.365246
2991,499,103,105.48,2029-12-09 08:01:00.365246
2992,499,104,88.93,2029-12-09 08:01:00.365246
2993,499,105,50.56,2029-12-09 08:01:00.365246
2994,499,106,54.66,2029-12-09 08:01:00.365246
2995,500,101,33.57,2029-12-13 23:35:31.978020
2996,500,102,105.55,2029-12-13 23:35:31.978020
2997,500,103,70.34,2029-12-13 23:35:31.978020
2998,500,104,87.3,2029-12-13 23:35:31.978020
2999,500,105,49.91,2029-12-13 23:35:31.978020
3000,500,106,90.94,2029-12-13 23:35:31.978020
3001,501,101,85.6,2029-12-22 07:57:40.625819
3002,501,102,71.07,2029-12-22 07:57:40.625819
3003,501,103,110.47,2029-12-22 07:57:40.625819
3004,501,104,74.81,2029-12-22 07:57:40.625819
3005,501,105,105.76,2029-12-22 07:57:40.625819
3006,501,106,102.12,2029-12-22 07:57:40.625819
